accountType,accountId,guestId,mLifeId,mgmRewardsTierCurrent,stateCd
patron,78786806,49474399,78786806,Sapphire,NJ
patron,90732803,109126604,90732803,Sapphire,CT
patron,53395172,68073380,53395172,Sapphire,null
betmgm,576324004,145187533,96147389,Sapphire,MO
patron,92695317,135099390,92695317,Sapphire,TN
onetrust,DE5F8E3C-B6BC-48B2-9B62-5083CAB8C45C,86818962,83097497,Sapphire,FL
tcolv_patron,2441597,111898251,61792433,Sapphire,TX
patron,60665347,44545503,60665347,Sapphire,null
customers,00ufob5kZw6ZAc2Vj1t5,36927348,64745033,Sapphire,AZ
opera,780683848,53184896,67411694,Sapphire,CA
patron,55076551,108113683,55076551,Sapphire,null
patron,57661365,1455915,57661365,Sapphire,null
betmgm,583230655,39855328,33304364,Sapphire,AL
customers,00uraj02qsKnsKRaU1t7,165476413,99689446,Sapphire,ON
patron,63566371,106799226,63566371,Sapphire,OR
patron,71040558,6330876,71040558,Sapphire,null
customers,00u76w7owwp8Qfy5L1t7,117359346,76032584,Sapphire,AZ
opera,639394190,76394339,61722226,Sapphire,MD
opera,797064234,101216790,73386269,Sapphire,CA
patron,54417247,20418958,54417247,Sapphire,null
patron,51472987,17805022,51472987,Sapphire,WI
patron,56206416,76819814,56206416,Sapphire,null
patron,100316252,167168782,100316252,Sapphire,OH
patron,16967431,98035683,16967431,Sapphire,MI
opera,806151224,18759138,82271647,Pearl,NJ
betmgm,514035266,96806380,76766244,Sapphire,GA
patron,34988531,83771414,34988531,Pearl,AL
opera,741640011,18956440,62647444,Sapphire,UT
betmgm,606911128,167126860,100287901,Sapphire,OH
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBi_qouEGww,87958279,82415527,Sapphire,NJ
patron,56022831,65635970,56022831,Sapphire,null
customers,00uqqdow9eoOBvpXn1t7,166705460,100128184,Sapphire,CA
patron,53608525,64584474,53608525,Sapphire,null
patron,93788797,136441579,93788797,Sapphire,TN
patron,80665195,132581492,80533931,Sapphire,LA
patron,57370344,23961994,57370344,Sapphire,N/A
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjhsqbwHAw,23143265,69478012,Sapphire,CA
patron,90874262,61548809,90874262,Sapphire,PA
patron,73247275,89944297,73247275,Sapphire,CA
patron,70398661,122211353,70398661,Sapphire,CAL
patron,78503570,106291778,78503570,Sapphire,OH
opera,737025314,121353083,63170520,Sapphire,CA
patron,83113278,37505914,83113278,Sapphire,NJ
patron,56882799,68063488,56882799,Sapphire,null
patron,64907368,168780677,64907368,Sapphire,CA
patron,96663116,147067474,96663116,Sapphire,null
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjE5baUHww,3829031,15577172,Sapphire,CA
patron,11179446,122338854,32747913,Sapphire,TX
opera,639643687,91908242,62035541,Sapphire,ON
patron,33379355,82210970,33379355,Sapphire,HI
opera,849083,103184805,53735111,Sapphire,IL
patron,54757905,120025905,54757905,Sapphire,null
opera,4425517,56454085,15702479,Sapphire,GA
patron,100151361,166814344,100151361,Sapphire,MD
patron,73751376,149933635,73751376,Sapphire,ID
patron,52226177,100044225,52226177,Sapphire,AZ
patron,67593850,5762916,67593850,Sapphire,null
patron,55785706,119916591,55785706,Sapphire,null
patron,78458235,57034743,78458235,Sapphire,KY
patron,90008942,101102666,90008942,Sapphire,NY
opera,808115315,23622063,43648923,Sapphire,MN
patron,66441730,65699537,66441730,Sapphire,null
patron,81351920,107871097,81351920,Sapphire,null
patron,74462244,36584286,74462244,Sapphire,null
archtics,19981186,34490251,76662959,Sapphire,NJ
opera,802450692,39270504,67214759,Sapphire,CO
patron,83545995,45427554,83545995,Sapphire,NY
archtics,26656830,32198907,61938969,Sapphire,CA
patron,66243955,93299822,66243955,Sapphire,CA
patron,98661068,154441175,98661068,Sapphire,TX
patron,70841119,125080868,70841119,Sapphire,SC
customers,00uhxvg267uEpAipc1t7,84885412,82326244,Sapphire,NY
opera,808408450,34766520,77408124,Sapphire,WA
patron,100532977,167672087,100532977,Sapphire,ON
patron,57397725,113387783,57397725,Sapphire,null
patron,58309058,5630372,58309058,Sapphire,AR
patron,60522097,39197328,60522097,Sapphire,CA
customers,00udorjmhjpLghjjR1t5,112106751,64984426,Sapphire,MT
patron,73561133,80959183,73561133,Sapphire,NY
opera,1360803,53483682,21522127,Sapphire,MA
patron,99012018,155652141,99012018,Sapphire,VA
patron,53098782,50712341,53098782,Sapphire,NS
tcolv_patron,423733,79946722,47860186,Sapphire,BC
patron,72509240,93268703,72509240,Sapphire,null
patron,60630020,125231802,60630020,Sapphire,null
opera,7673444,75611477,42607238,Sapphire,GA
opera,2799207,65646851,61747389,Sapphire,VA
patron,59027254,59577372,59027254,Sapphire,null
opera,361535308,20827843,54174053,Sapphire,CA
betmgm,556940019,148330765,97157743,Sapphire,MI
tcolv_lms,445233394142,145075043,96443711,Sapphire,IL
tcolv_lms,438784532302,158911282,74577175,Sapphire,MO
patron,53200472,41416950,53200472,Sapphire,TX
patron,90881317,119958706,90881317,Sapphire,FL
patron,92953362,135571494,92953362,Sapphire,null
patron,79892011,129273490,79892011,Sapphire,NJ
opera,895210774,68992783,73561848,Sapphire,GA
patron,52616308,24793100,52616308,Sapphire,null
patron,79885648,46307110,79885648,Sapphire,ON
patron,78296563,33137454,78296563,Sapphire,AZ
patron,8906949,92610502,8906949,Sapphire,LA
patron,71714780,43737097,71714780,Sapphire,null
archtics,24096107,145120539,96360105,Sapphire,CA
customers,00ur7olalctZZowex1t7,167841523,100598072,Sapphire,WI
opera,815193669,127625034,79609238,Sapphire,PA
patron,11372784,23540783,41546136,Sapphire,CA
opera,4027821,45469538,2632015,Sapphire,null
patron,83113284,33384622,83113284,Sapphire,PA
patron,48781711,34202624,48781711,Sapphire,CA
patron,94232257,136708214,94232257,Sapphire,MI
patron,74926137,111176544,74926137,Sapphire,IL
archtics,10342484,52952981,47025573,Sapphire,CA
patron,83941871,45255832,83941871,Sapphire,PA
patron,52420663,72063310,52420663,Sapphire,null
patron,79240414,104820088,79240414,Sapphire,BC
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlcicLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiAgJylxdHGCgw,114099298,79413319,Sapphire,FL
patron,67180462,57902353,67180462,Sapphire,CA
patron,54238388,119844022,54238388,Sapphire,null
patron,70027564,73629643,70027564,Sapphire,CO
patron,50652336,51162595,50652336,Sapphire,NM
patron,80072283,130360098,80072283,Sapphire,HI
patron,68866013,19941210,68866013,Sapphire,null
patron,30537715,100190547,30537715,Sapphire,AL
patron,81113518,105300428,81113518,Sapphire,null
patron,98782505,110552547,98782505,Sapphire,NV
patron,73186489,82823301,73186489,Sapphire,OH
patron,73813332,34774834,73813332,Sapphire,MI
patron,69053394,6751123,69053394,Sapphire,NV
patron,1748149,46927588,1748149,Sapphire,MI
patron,49630048,120854995,49630048,Sapphire,MB
patron,83989219,28577902,83989219,Sapphire,PA
patron,85641231,104630918,85641231,Sapphire,MD
opera,162170386,5969343,52954972,Sapphire,AR
patron,65026439,64744804,65026439,Sapphire,CA
opera,802811546,63216232,83742890,Sapphire,CA
customers,00ucfl691ogpj55hx1t7,61620315,74866224,Sapphire,CA
patron,51236467,111645433,51236467,Sapphire,MS
patron,79263823,74724080,79263823,Sapphire,BED
betmgm,608394548,106290962,78422349,Sapphire,OH
patron,78746585,10520056,78746585,Sapphire,NJ
patron,68504707,41964491,68504707,Sapphire,NV
patron,93545928,136138906,93545928,Sapphire,null
onetrust,4B59EB0A-30F0-4BC2-A2E0-AFE03EA7903C,120211886,62449052,Sapphire,IL
patron,97055585,148079421,97055585,Sapphire,WV
patron,90894325,96758056,90894325,Sapphire,NY
patron,59656246,17642313,59656246,Sapphire,CA
patron,75872545,34619927,75872545,Sapphire,TX
patron,100491453,167590427,100491453,Sapphire,IL
patron,60008453,98972427,60008453,Sapphire,PA
patron,95008857,139100168,94697995,Sapphire,PA
customers,00ucy6lbAxotRmVwR1t5,40612398,59180220,Pearl,AZ
patron,52604834,64953713,52604834,Sapphire,null
customers,00ucecvn3zDPK8Vds1t5,67824391,47462171,Sapphire,WI
opera,234269805,111361514,63202295,Sapphire,TX
patron,71922559,109483190,71922559,Sapphire,MI
opera,889993360,62838573,75640516,Sapphire,NY
patron,43217149,4604149,43217149,Sapphire,MI
opera,17628567,19189952,79877336,Sapphire,FL
patron,84060684,25474025,84060684,Sapphire,NJ
customers,00ux2r4cnDiiRrNYD1t6,158930238,71170585,Sapphire,null
opera,234893857,102430985,98838968,Sapphire,TX
patron,66399356,87743075,83290803,Sapphire,DE
patron,92612617,135164605,92612617,Sapphire,CA
patron,50474188,25245189,50474188,Sapphire,MI
opera,566937543,70453506,61718272,Sapphire,BC
patron,3582856,59616220,3582856,Sapphire,CA
patron,98941036,155451911,98941036,Sapphire,FL
patron,73105217,5752994,73105217,Sapphire,null
patron,94928430,139897899,94928430,Sapphire,MI
patron,52869564,107027509,52869564,Sapphire,CA
patron,53586862,110474510,53586862,Sapphire,null
patron,98851344,155144713,98851344,Sapphire,MS
patron,52018090,2872732,52018090,Sapphire,null
patron,78723889,45700980,78723889,Sapphire,null
patron,95191190,140746892,95191190,Sapphire,TX
betmgm,554186998,17191991,77275619,Sapphire,IN
patron,45757462,77489934,45757462,Pearl,SC
patron,30434577,24198936,30434577,Sapphire,AR
patron,54905009,116961032,54905009,Sapphire,NV
patron,71310048,105167127,71310048,Sapphire,LA
patron,80319287,131414996,80319287,Sapphire,LA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBiggcKXHgw,39760256,53069966,Sapphire,TX
customers,00ucbzfr8ZNJgumNr1t5,13590558,63375534,Sapphire,ND
patron,81666610,1148254,81666610,Sapphire,null
patron,81504886,101264481,81504886,Sapphire,null
patron,54539526,46733859,54539526,Sapphire,null
patron,59549892,35721189,59549892,Sapphire,null
patron,83989137,7871992,83989137,Sapphire,NJ
patron,62896748,27262105,62896748,Sapphire,MI
betmgm,602045597,153768988,98509521,Sapphire,NY
patron,58047468,39308920,58047468,Sapphire,null
opera,800023112,10765496,62072822,Pearl,CA
customers,00ub3p5xao4QUPCdR1t7,8911976,78797621,Sapphire,CA
patron,89467124,58909236,89467124,Sapphire,SC
opera,470765626,44083458,78595680,Sapphire,WA
archtics,8154650,60357589,68530784,Pearl,VA
opera,805244911,22115978,76452037,Sapphire,null
patron,83537150,103732144,83537150,Sapphire,NJ
patron,78659042,108287533,78659042,Sapphire,MS
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBjj0qDaHgw,49988854,51477823,Sapphire,NV
patron,61961157,69085807,61961157,Sapphire,OK
patron,65515095,99193466,65515095,Sapphire,CA
patron,98018768,35372575,98018768,Sapphire,NV
patron,57050656,61969139,57050656,Sapphire,null
patron,89632663,54944803,89632663,Sapphire,null
patron,66314435,92611331,66314435,Sapphire,NY
patron,21806872,1690985,21806872,Sapphire,TX
patron,51775319,83507161,51775319,Sapphire,CA
archtics,14091727,115871960,58200594,Sapphire,NC
patron,93310626,136164964,93310626,Sapphire,null
customers,00u3nj3lhpvmVJrPu1t7,106018812,73777197,Sapphire,GA
opera,232778095,33973857,97502754,Sapphire,VA
patron,61653482,114811287,61653482,Sapphire,NY
patron,95897866,144270941,95897866,Sapphire,IL
opera,897954071,149160269,97419235,Sapphire,MS
patron,50333076,19795876,52196153,Sapphire,MA
patron,92866533,135405359,92866533,Sapphire,null
patron,32450425,8396965,32450425,Sapphire,AZ
patron,20080175,14166002,20080175,Sapphire,CA
customers,00ubmxex9qMPTWaGI1t5,117317829,13067421,Sapphire,OK
patron,76154109,19179840,76154109,Sapphire,null
opera,784052275,34176415,68757018,Sapphire,NY
betmgm,608422576,167842281,100608367,Sapphire,ON
patron,93240942,135677693,93240942,Sapphire,null
patron,97710923,150902997,97710923,Sapphire,CA
patron,96287618,145725703,96287618,Sapphire,NY
opera,245063892,97783861,51312387,Sapphire,NJ
patron,65859470,72861841,65859470,Sapphire,null
patron,65336524,22322416,65336524,Sapphire,MI
patron,57892958,57913454,57892958,Sapphire,null
patron,60077726,59181876,60077726,Sapphire,NV
patron,90425578,95437303,90425578,Sapphire,NY
tcolv_patron,1516678,112123535,49982454,Pearl,CA
patron,90832563,77372999,90832563,Sapphire,NY
patron,54490990,122862953,54490990,Sapphire,null
patron,49022835,80180451,49022835,Sapphire,GA
patron,43726374,54719851,43726374,Sapphire,IL
patron,93524492,136245454,93524492,Sapphire,null
patron,66946275,93710597,95175261,Sapphire,CA
patron,99244237,156330383,99244237,Sapphire,ON
patron,96480387,146455411,96480387,Sapphire,CA
patron,97539659,149523913,97539659,Sapphire,CA
patron,84417316,4240440,84417316,Sapphire,PA
customers,00ul0gvegcTWTccjl1t7,42232772,47389563,Sapphire,TX
patron,74675613,54308070,74675613,Sapphire,TX
patron,68528382,10746171,68528382,Sapphire,OH
onetrust,61AEFA65-EDA4-442F-BDE2-A11E8C67FBA6,87575237,46903108,Sapphire,BC
opera,233954038,112304580,84426759,Sapphire,MD
patron,63738577,50492682,63738577,Sapphire,WA
patron,89633635,74376355,89633635,Sapphire,OH
patron,4050093,83954224,4050093,Sapphire,MI
patron,98614226,154258464,98614226,Sapphire,TN
patron,49676538,79538570,49676538,Sapphire,GA
sevenrooms,ahNzfnNldmVucm9vbXMtc2VjdXJlciQLEhpuaWdodGxvb3BfVmVudWVHcm91cENsaWVudBi_05aYHww,56390273,63187587,Sapphire,AL
patron,59830099,113004968,59830099,Sapphire,OR
patron,90240305,48173392,90240305,Sapphire,NY
patron,64123641,68409960,64123641,Sapphire,null
patron,65491516,107060045,65491516,Sapphire,BC
opera,803899067,76659378,43256882,Sapphire,CO
patron,43747332,186416153,2524898,Sapphire,LA
patron,73615178,27257664,73615178,Sapphire,KY
betmgm,578924202,148045015,97034428,Sapphire,WY
patron,58923361,103806990,58923361,Sapphire,null
patron,93646421,136196213,93646421,Sapphire,null
patron,66704340,124909488,66704340,Sapphire,null
customers,00uhxv1ko3uKeSyKY1t7,98834102,83965467,Sapphire,NY
betmgm,578470036,147629277,96883901,Sapphire,LA
patron,53073826,87240048,53073826,Sapphire,CA
patron,100450181,167490394,100450181,Sapphire,OH
patron,63637778,20532463,63637778,Sapphire,AR
patron,90782182,65365575,90782182,Sapphire,NY
patron,62438535,93142243,62438535,Sapphire,IA
archtics,20230398,109315050,92529819,Sapphire,AZ
patron,94614934,138607378,94614934,Sapphire,CA
patron,47718689,72113214,47718689,Sapphire,CA
archtics,13419425,1916899,58645227,Sapphire,TX
betmgm,578084644,147276136,96740567,Sapphire,CT
patron,54383539,13028593,54383539,Sapphire,null
betmgm,605425594,166558496,100088177,Sapphire,CA
patron,57267048,74663841,57267048,Sapphire,null
patron,96711289,147218294,96711289,Sapphire,MI
archtics,22836349,24425652,66301396,Sapphire,MO
tcolv_patron,2630454,51049261,68251250,Sapphire,FL
patron,70009221,60124101,70009221,Sapphire,TX
patron,71215442,58520420,71215442,Sapphire,TX
betmgm,580177358,63208307,97256988,Sapphire,NY
patron,61989333,42409351,61989333,Sapphire,AZ
patron,90153556,12074554,90153556,Sapphire,NJ
patron,47158927,65127325,47158927,Sapphire,IL
patron,75246171,5895537,75246171,Sapphire,CA
customers,00ulrbqj44S2eyQwl1t7,147472245,96816432,Sapphire,AR
customers,00ujypyyo06GOYeDb1t7,142994160,95696713,Sapphire,CA
patron,67417481,69441564,67417481,Sapphire,TX
patron,68059232,72916772,68059232,Sapphire,MA
patron,93552742,136182561,93552742,Sapphire,null
patron,57885228,86120592,57885228,Sapphire,null
archtics,2769383,102937344,58361411,Sapphire,NSW
patron,62848718,25022186,62848718,Sapphire,QUE
