guestId,expects,mLifeId,mgmRewardsTierCurrent,numberOfAccounts,stateCd,marketableNameFlag,marketableAddressFlag,isValidEmail,isValidMail,goo,betMGMEnrollment
134787433,1,92551357,Sapphire,7,MA,true,true,true,true,false,false
38858213,1,43443250,null,4,KS,true,true,false,true,false,false
38868607,1,74048806,Sapphire,3,ID,true,false,false,false,false,false
43479435,1,72537016,Sapphire,4,MD,true,true,true,true,false,false
155901903,1,99086284,Sapphire,4,KS,true,true,true,true,false,true
43485336,1,55058241,Sapphire,3,null,true,false,false,false,false,false
155902387,1,99082045,Sapphire,4,ID,true,true,true,true,false,false
43509188,1,63644106,Sapphire,3,null,true,false,true,false,false,false
39298115,1,51014558,Sapphire,5,TX,true,true,false,true,false,false
155939931,1,99094690,Sapphire,3,AL,true,true,false,true,false,false
43569965,1,29370229,null,4,CA,true,true,true,true,false,false
38891056,1,56846921,Sapphire,4,AZ,true,true,true,true,false,false
43618360,1,76911895,Sapphire,3,NV,true,true,false,true,false,false
39874815,1,5531026,null,3,TX,true,true,false,true,false,false
134830760,1,92569402,Sapphire,4,TN,true,true,true,true,false,true
43428033,1,65856347,Sapphire,5,MN,true,true,true,true,false,false
43431544,1,49230173,Sapphire,8,PA,true,true,false,true,false,false
165523037,1,99707317,Sapphire,3,CA,true,true,true,true,false,false
38891086,1,20885486,null,3,AZ,true,true,false,true,false,false
38903830,1,62907991,Sapphire,5,MD,true,true,true,true,false,false
41716540,1,32180995,null,3,TN,true,true,false,true,false,false
38958713,1,77441135,Sapphire,5,CA,true,true,true,true,false,false
23897036,1,41895595,null,8,CA,true,true,true,true,false,false
41739962,1,33035264,null,3,MT,true,true,false,true,false,false
158507822,1,99501553,Sapphire,4,PA,true,true,true,true,false,true
23985937,1,69888384,Sapphire,4,TN,true,true,true,true,false,false
24016128,1,40291894,Sapphire,4,OH,true,true,true,true,false,false
21419982,1,33044058,null,3,IL,true,true,false,true,false,false
38982381,1,69981619,Sapphire,4,CA,true,true,true,true,false,false
24032949,1,3877914,null,3,MD,true,true,false,true,false,false
35296906,1,74546429,Sapphire,3,NV,true,true,true,true,false,false
21578352,1,62860102,Sapphire,7,--,true,false,true,false,false,false
35350745,1,57291634,Sapphire,3,null,true,false,false,false,false,false
35371111,1,50417543,Sapphire,5,WA,true,true,true,true,false,false
135791145,1,93270811,Sapphire,3,null,true,false,false,false,false,false
165641246,1,99750341,Sapphire,4,MN,true,true,true,true,false,true
35417204,1,76301278,Sapphire,4,CA,true,true,true,true,false,false
165649753,1,99753550,Sapphire,3,AZ,true,true,false,true,false,false
28010856,1,42695325,Sapphire,10,MT,true,true,true,true,false,false
28039827,1,81556110,Sapphire,3,null,true,false,false,false,false,false
35547471,1,83445259,Sapphire,3,NJ,true,true,false,true,false,false
39881851,1,20040615,null,4,NY,true,true,false,true,false,false
39890616,1,68526885,Sapphire,6,MI,true,true,true,true,false,false
171862898,1,46696027,null,5,TX,true,true,true,true,false,false
39904357,1,53862185,Sapphire,3,CA,true,true,false,true,false,false
41759260,1,69543159,Sapphire,3,AB,true,true,false,true,false,false
39914279,1,67896214,Sapphire,11,TX,true,true,true,true,false,false
41813830,1,13373331,Sapphire,5,CA,true,true,true,true,false,false
27169172,1,51368992,Sapphire,3,AR,true,true,true,true,false,false
155000407,1,98804784,Sapphire,8,MD,true,true,true,true,false,true
39740442,1,30826306,null,3,IA,true,true,false,true,false,false
39770951,1,73443045,Pearl,6,TX,true,true,true,true,false,false
39814180,1,70784639,Sapphire,6,FL,true,true,true,true,false,false
155142246,1,97109136,null,7,NY,true,true,true,true,false,true
41853432,1,15601973,null,3,MA,true,true,true,true,false,false
41894674,1,77556591,Sapphire,24,WA,true,true,true,true,false,false
41906287,1,43706933,Sapphire,3,MS,true,true,false,true,false,false
155166593,1,73632603,Sapphire,3,KY,true,true,true,true,false,false
155191898,1,98852048,Sapphire,5,GA,true,true,true,true,false,true
155223786,1,98871209,Sapphire,4,CO,true,true,true,true,false,true
155249675,1,99474191,Sapphire,5,IL,true,true,true,true,false,false
165704679,1,99759288,Sapphire,5,IN,true,true,true,true,false,true
156021077,1,99121358,Sapphire,4,NY,true,true,true,true,false,true
156036245,1,99139151,Sapphire,5,KS,true,true,true,true,false,false
135546897,1,93115300,Sapphire,3,null,true,false,false,false,false,false
156052154,1,99138154,Sapphire,6,MI,true,true,true,true,false,true
38548399,1,42862573,Sapphire,3,IN,true,true,false,true,true,false
168036570,1,100677430,Pearl,3,TX,true,true,true,true,false,false
168043075,1,100686872,Sapphire,3,DC,true,true,false,true,false,false
165329765,1,99626973,Sapphire,6,ON,true,true,true,true,false,true
42023292,1,2855667,null,6,AZ,true,true,true,true,false,false
42036560,1,99871088,Sapphire,10,EST,true,false,true,false,false,false
166880634,1,100169776,Sapphire,4,MI,true,true,true,true,false,true
42072691,1,72274997,Sapphire,4,IN,true,true,true,true,false,false
45306082,1,58067876,Sapphire,3,null,true,false,false,false,false,false
45313197,1,84522164,Sapphire,4,NY,true,true,false,true,false,false
40116727,1,50172401,Sapphire,4,CA,true,true,true,true,false,false
166885082,1,100168695,Sapphire,5,PA,true,true,true,true,false,true
42114664,1,75425431,Sapphire,5,VA,true,true,true,true,false,false
42117828,1,68557592,Sapphire,7,NV,true,true,true,true,false,false
42154820,1,2445526,Pearl,12,LA,true,true,false,true,false,false
42159257,1,60577244,Sapphire,3,MN,true,true,true,true,false,false
27667461,1,84745593,Sapphire,4,NJ,true,true,false,true,false,false
39856896,1,11885074,null,4,NJ,true,true,true,true,false,false
125921403,1,65584214,Sapphire,5,IA,true,true,true,true,false,false
39868724,1,90298248,Sapphire,3,NY,true,true,false,true,false,false
39880323,1,1609090,null,3,NY,true,false,false,false,false,false
166973641,1,77856798,Platinum,16,AL,true,true,true,true,false,true
42164749,1,34875710,Sapphire,6,IL,true,true,false,true,false,false
42171105,1,57061275,Sapphire,3,null,true,false,false,false,false,false
42174433,1,3399075,Sapphire,6,FL,true,true,true,true,false,false
168045255,1,100677755,Sapphire,5,NY,true,true,true,true,false,false
41907431,1,35174945,null,5,PA,true,true,false,true,false,false
165764823,1,99787178,Sapphire,9,MD,true,true,true,true,false,true
45487976,1,29778203,null,3,TX,true,true,false,true,false,false
150767102,1,50426164,Sapphire,8,DC,true,true,true,true,false,true
165848514,1,99815251,Sapphire,6,MI,true,true,true,true,false,true
45520228,1,13074085,null,4,WI,true,true,false,true,false,false
35586032,1,43464394,null,3,null,true,false,false,false,false,false
45551553,1,89385613,Sapphire,3,OH,true,true,false,true,false,false
165927063,1,100623842,Sapphire,6,ON,true,true,true,true,false,false
165937315,1,99857235,Sapphire,3,AL,true,true,true,true,false,false
150865758,1,97692617,Sapphire,4,AZ,true,true,true,true,false,true
45612975,1,61829872,Sapphire,6,CA,true,true,true,true,false,false
135558753,1,93119609,Sapphire,3,null,true,false,false,false,false,false
35697118,1,2029604,Sapphire,5,WA,true,true,false,true,false,false
22000020,1,60596613,Sapphire,3,AL,true,true,false,true,false,false
136951313,1,94130521,Sapphire,6,CO,true,true,true,true,false,false
45615869,1,32735524,null,3,CA,true,true,false,true,false,false
45620383,1,45782068,null,3,CA,true,true,true,true,false,false
45621333,1,63867752,Sapphire,4,BC,true,true,false,true,false,false
35636311,1,55023598,Sapphire,4,null,true,false,false,false,false,false
168097679,1,80991039,Gold,7,VA,true,true,true,true,false,false
168110378,1,100711143,Sapphire,4,SC,true,true,true,true,false,false
40848638,1,17971319,null,4,WA,true,true,false,true,false,false
156200965,1,99186902,Sapphire,4,VA,true,true,true,true,false,true
39376889,1,66974100,Sapphire,9,PA,true,true,true,true,false,false
39413967,1,12490362,null,4,FL,true,true,true,true,false,false
39114107,1,49762953,null,7,CA,true,true,true,true,false,false
39116387,1,73090716,Sapphire,3,MS,true,true,true,true,false,false
39461671,1,57098268,Sapphire,3,null,true,false,false,false,false,false
39130390,1,50989525,Sapphire,4,N/A,true,false,true,false,false,false
150961178,1,97722953,Sapphire,4,VA,true,true,true,true,false,true
137021096,1,63083809,Sapphire,3,null,true,false,true,false,false,false
137025678,1,94140254,Sapphire,4,MI,true,true,true,true,false,true
150984850,1,97732645,Sapphire,4,LA,true,true,true,true,false,true
166019846,1,99882906,Sapphire,6,MD,true,true,true,true,false,true
38629268,1,77012698,Pearl,5,MN,true,true,true,true,false,false
43448149,1,34335158,null,4,null,true,false,false,false,true,false
26490033,1,59659423,Sapphire,3,LA,true,true,false,true,false,false
26679281,1,5368514,Sapphire,4,CA,true,true,true,true,false,false
26491045,1,56979004,Sapphire,3,null,true,false,false,false,false,false
39155628,1,43263945,null,4,TX,true,true,true,true,false,false
43508681,1,99393498,Sapphire,12,AB,true,true,true,true,false,false
43573496,1,76994255,Sapphire,3,AZ,true,true,true,true,false,false
43574480,1,83029428,Sapphire,4,NJ,true,true,false,true,false,false
135751395,1,93268103,Sapphire,3,null,true,false,false,false,false,false
43580059,1,4092851,null,7,MI,true,true,true,true,false,false
40171954,1,61426410,Sapphire,6,TN,true,true,true,true,false,false
37218487,1,2688389,Sapphire,9,OK,true,true,true,true,false,false
45692353,1,1171876,null,3,CO,true,true,false,true,false,false
45696793,1,71127024,Sapphire,4,OH,true,true,false,true,false,false
156332590,1,99221981,Sapphire,4,KS,true,true,true,true,false,true
39645098,1,81184481,Sapphire,3,null,true,false,false,false,false,false
156333404,1,99247756,Sapphire,5,ON,true,true,true,true,false,true
37232869,1,63556167,Sapphire,4,CA,true,true,true,true,false,false
37236590,1,67556955,Sapphire,4,ON,true,true,true,true,false,false
26551232,1,51514792,Sapphire,8,CA,true,true,true,true,false,false
37269976,1,68576195,Sapphire,4,null,true,false,false,false,false,false
26542548,1,69835396,Pearl,8,CA,true,true,true,true,false,false
156365988,1,99245658,Sapphire,3,ON,true,true,true,true,false,true
43628178,1,53362033,Sapphire,3,null,true,false,false,false,false,false
33612257,1,64108829,Sapphire,3,null,true,false,false,false,false,false
14483158,1,46110806,null,3,NC,true,true,false,true,false,false
43658249,1,51394586,Sapphire,5,MD,true,true,true,true,false,false
43659039,1,62742984,Sapphire,4,CA,true,true,true,true,false,false
43664028,1,76421969,Sapphire,3,AR,true,true,false,true,false,false
26592716,1,59145027,Sapphire,3,FL,true,true,true,true,false,false
33727011,1,3408458,null,3,GA,true,true,false,true,false,false
37293975,1,79128339,Sapphire,8,IL,true,true,true,true,false,false
42041005,1,72357840,Sapphire,3,DE,true,true,true,true,false,false
37298622,1,29906155,null,3,CA,true,true,false,true,false,false
38637817,1,59896235,Sapphire,3,KY,true,true,true,true,false,false
41955858,1,2797945,null,3,CA,true,true,false,true,false,false
38679272,1,40332568,null,4,MI,true,true,true,true,false,false
33736188,1,81167217,Sapphire,3,null,true,false,false,false,false,false
45766998,1,58384156,Sapphire,5,TX,true,true,true,true,false,false
25120512,1,59117146,Sapphire,3,null,true,false,false,false,false,false
156729504,1,100020425,Sapphire,7,MA,true,true,true,true,false,false
38723143,1,61443804,Sapphire,5,WA,true,true,true,true,false,false
38746674,1,75588084,Sapphire,3,AR,true,true,false,true,false,false
38750960,1,60109684,Sapphire,7,NC,true,true,true,true,false,false
151137974,1,97741890,Sapphire,7,ON,true,true,true,true,false,true
43754649,1,83170220,Sapphire,8,NJ,true,true,true,true,false,false
43674764,1,29870610,null,6,CA,true,true,true,true,false,false
42077556,1,55458437,Sapphire,3,null,true,false,false,false,false,false
25160167,1,81352919,Sapphire,3,null,true,false,false,false,false,false
25186189,1,20044976,null,5,IL,true,true,true,true,false,false
42063138,1,77824218,Sapphire,3,MA,true,true,true,true,false,false
42065631,1,57954707,Sapphire,3,null,true,false,false,false,false,false
165391724,1,99650822,Sapphire,3,null,true,false,false,false,false,false
135948885,1,93448376,Sapphire,3,null,true,false,false,false,false,false
165413306,1,99671235,Sapphire,3,ON,true,true,true,true,false,true
39270708,1,83578270,Sapphire,3,PA,true,true,false,true,false,false
32173780,1,54193196,Sapphire,4,MI,true,true,false,true,false,false
168347587,1,100801175,null,4,PA,true,true,true,true,false,true
42075489,1,51562276,Sapphire,5,TX,true,true,false,true,false,false
42105570,1,71935927,Sapphire,3,MD,true,true,false,true,false,false
42112282,1,30867602,Sapphire,13,AZ,true,true,true,true,false,false
39350995,1,58526891,Sapphire,4,OR,true,true,false,true,false,false
165546776,1,99710382,Sapphire,7,MD,true,true,true,true,false,true
153436806,1,80484757,Sapphire,3,AL,true,true,false,true,false,false
32229028,1,53661116,Sapphire,3,null,true,false,false,false,false,false
42129416,1,72516860,Sapphire,3,null,true,false,false,false,false,false
157801987,1,99294313,Sapphire,4,CO,true,true,true,true,false,true
157822653,1,99293352,Sapphire,4,VA,true,true,true,true,false,true
39404305,1,43822765,null,4,--,true,false,true,false,false,false
39416131,1,77225430,Sapphire,6,CA,true,true,true,true,false,false
157879809,1,99317709,Sapphire,3,BC,true,true,false,true,false,false
45492458,1,73314248,Sapphire,4,MT,true,true,true,true,false,false
45495004,1,21297144,null,4,CA,true,true,true,true,false,false
42122603,1,48275388,null,4,MD,true,true,true,true,false,false
45514619,1,57149294,Sapphire,3,null,true,false,false,false,false,false
28813978,1,85301875,Sapphire,3,NY,true,false,false,false,false,false
45542954,1,49656771,null,8,CA,true,true,true,true,false,false
27537471,1,20430707,null,4,CA,true,true,true,true,false,false
40219763,1,59176903,Sapphire,4,MI,true,true,true,true,false,false
45563167,1,1104285,Sapphire,4,SC,true,true,false,true,false,false
165566591,1,99715659,Sapphire,8,MD,true,true,true,true,false,true
38763734,1,64282336,Sapphire,3,null,true,false,false,false,false,false
38768210,1,4919684,null,3,CA,true,true,false,true,false,false
38778474,1,53721521,Sapphire,3,null,true,false,false,false,false,false
168111684,1,100710545,Sapphire,7,OH,true,true,true,true,false,true
27897594,1,57397345,Sapphire,3,null,true,false,false,false,false,false
35723362,1,21792820,null,5,LA,true,true,true,true,false,false
39949339,1,54869905,Sapphire,3,null,true,false,false,false,false,false
28884018,1,10575283,null,5,MA,true,true,false,true,false,false
25409584,1,66477392,Sapphire,3,null,true,false,false,false,false,false
166911609,1,100185569,Sapphire,5,MI,true,true,true,true,false,true
39815519,1,34502650,Sapphire,6,QC,true,true,true,true,false,false
42007139,1,97249487,Sapphire,9,TX,true,true,true,true,false,false
42012272,1,92027753,Sapphire,7,NJ,true,false,true,false,false,true
42027074,1,3598427,null,4,MI,true,true,false,true,true,false
39831625,1,89240812,Sapphire,4,OH,true,true,false,true,false,false
25449484,1,62154239,Sapphire,8,CA,true,true,true,true,false,false
28909516,1,83817768,Sapphire,3,PA,true,true,false,true,false,false
38843567,1,48095704,Sapphire,20,AB,true,true,false,true,false,false
165619844,1,99735599,Sapphire,4,QC,true,true,true,true,false,true
25465221,1,64562620,Sapphire,7,CA,true,true,true,true,false,false
136098379,1,93478001,Sapphire,3,null,true,false,false,false,false,false
35845371,1,73596157,Sapphire,4,TN,true,true,false,true,false,false
35881857,1,8992399,null,4,CA,true,true,false,true,false,false
166969364,1,100210292,Sapphire,3,AR,true,true,false,true,false,false
45589143,1,60374886,Sapphire,3,AZ,true,true,false,true,false,false
147930893,1,96995931,Sapphire,4,AZ,true,true,true,true,false,true
167011561,1,100210922,Sapphire,3,UT,true,true,true,true,false,false
39975708,1,21043823,Sapphire,3,MI,true,true,false,true,false,false
27854529,1,71030889,Sapphire,3,MI,true,true,true,true,false,false
167081261,1,100269911,Sapphire,4,OH,true,true,true,true,false,true
168634873,1,58248026,Sapphire,4,IN,true,true,true,true,false,false
167184555,1,100317798,Sapphire,7,OH,true,true,true,true,false,true
165695858,1,99758865,Sapphire,6,IN,true,true,true,true,false,true
165697292,1,99758337,Sapphire,3,NC,true,true,true,true,true,false
14667319,1,85034044,Sapphire,3,NY,true,true,false,true,false,false
